1475331932,"7e0279b96398396504cdc0d3053417d0bd87f818b242c685f14e0864849a0250","195.16.90.27",333,"3MW2N9UgnWQCwcpWbySUz6s24kfyncNf4Y",56051120,"39zHBKw5SpMkQKvP4tThQtntsDw1h12E2q",719719,"3MW2N9UgnWQCwcpWbySUz6s24kfyncNf4Y",55291401;
1475331932,"e407b5a229e1747791a7cbd1a4bd8a98ca15f3e1566c0222c1b936009cca6c02","193.183.99.46",225,"1737YZEX7vB3bdjTCmSWkfirga6hz1hPM8",666000,"1JjZAJxFrwGM7HbH2xZCPdrQMvuDH7D2yE",68000,"13E4K3TockfkHti1Zeay5YJHoBAYd89kYU",578000;
1475331933,"2e6f8b917a8f1a86505a90763b9232248808a3d46e1e012d40fde8972778e057","130.185.109.17",226,"1tLc1ZQNbqSsDp78wBqVMw3DAYWX6XRHe",23413779,"1GsdnoxEwxaYDUyA9MAHRzMyhgTXLEWCvz",20000000,"169ysi6xqsQHj5dDWMeWhE8r82YDtgvMbL",3401779;
1475331933,"3147defc414cdfaf19abd786480a1ac1b1d55be04f9367635392a0d092648eea","127.0.0.1",669,"1CuqWBfdMVan5ZdepyjqV5Qa7y3FAUoZ9u",15770190,"1DACg5zRufmhJ2UkQMoCDBi7CrcG9eqNAm",20052,"1VUifgD2ntTEchFu1CvHRoa6C4gLxscex",16681284;
1475331933,"3e1ffc2f7c3f3ad71ad63bb1aa3da60c1e8c23eb92dafa6d311cacb62a31c582","127.0.0.1",813,"142LFSgpMwphxK3yVpuT5XFLX8A9668MEt",222052,"1Czw43VEBNGbQd5rMrfZmFWstpf7BqA5ye",30246,"3Fgz9ohGT3G5n4yBnWcW6qzCiATpewDQFp",260000;
1475331933,"3eb0544b88058837bc1d6f670f1b48fe6b91dc274f407c13e62133e05812a016","94.75.239.69",225,"16UjpFgYS6Z2PUwc7iaGmMRpdNNZ1W4KCT",393959836,"1KRcrycmn3y4ARzjHh29e79oNM9dB19BU2",7500000,"1HiEdv1LmY4Qahj5SrcZeriGJbUHfeifZk",386445727;
1475331934,"43a67788cdd155ed4f536d5b2142c30b2492f745d8121a217d9e89e34321c52a","127.0.0.1",225,"1MHjnuc9qrAyfr9BBCE6L22bD722udYryV",246140,"1KHGPGSpSuNL7q6pNWfMTYcCPEfh58GgUa",100000,"1MWWaoPaEmNjxrC7hZktCwqtDJ9khZ8D5p",133710;
1475331934,"bdd85eadddb52fec1b48b08d8339f39d6132ecb53a67c7e30281bd857aa3e270","46.165.220.71",371,"3NmdQ4TYxWB41fokfP3WvTCjVkkkvmDjaz",56017586,"39JYURJwypysmW4yPrS9y58rWQ6pJCTQ8e",84457,"3DFrEy8P2yjaexJQsAwTkpVhc9GKfMHjCT",55922321;
1475331934,"dd1b4d6c1f3bb103c151a518fcc33f13043ade7d61b2dfe045e58dd0cf31e2ef","149.202.195.106",226,"11VA1K9KizE3vnrvFwiBq48XySM1aNix1",349136894,"14f9fFHteouh6dfcMWSQYXbJWkbfT8k1JY",20760000,"11VA1K9KizE3vnrvFwiBq48XySM1aNix1",328363788;
1475331935,"06b9a2b02328dba12e5b750bab4fd2f9651575921f7ff2867ef31e7f1c016bcd","127.0.0.1",559,"17DbqrgMveRiTCzW6UteebtkiEgC5pc5tj",45402086,"1ErWUhbwkM34hAZUnsMZHzB89G6Y1F4S67",20000,"18CSNkLpdJLhAkhAzm7ZgYZCPuCkFTHaZa",23249;
1475331935,"2e46595ace0075404d91bdb6d102f13ff31b7d29759c481ac627d365c06fe9db","46.165.220.71",226,"13Vp8xBWiiySpbopXaZBekcMNijqEnRwjf",191336251,"1FHoryMQupoTdCwpDVeDT2kFogQfwSGXFn",519700,"13Vp8xBWiiySpbopXaZBekcMNijqEnRwjf",190802772;
1475331935,"423ea3184493446b42f37079d031f9b90884bee25b07664dc41d45e373558a11","127.0.0.1",257,"1FwgV6yLr6MGtkeR8Ep2hZCA6FPD35m3pN",2450980,"1FwgV6yLr6MGtkeR8Ep2hZCA6FPD35m3pN",966573,"19n15awQFUJ9yo1f2dfgDWrQTyb6md13oA",1471977;
1475331936,"1e4b143a98463e7881a4bafb8224a56333786c540c662c88d3add29838550c11","5.9.16.236",226,"1KumbRsTcA6UNqU2MHEfqEFnAZYU3w3izR",1634451363,"1GeoqbNyxTpmgMsSGspUw45ZZthBarMYGn",32600000,"1Lsqcv4cg5zUctNi2qwNxMkrv1GeBboSUJ",1601831363;
1475331936,"c30327b2d12fcccdb4c8830abeb560b52004ca85fc8c6da0cd1648ac087bc886","89.163.132.73",189,"1FENbLMcMAzgYHj3R4Z6aNqnZTHX44CzDJ",1199543,"31mCy7k1AnNTCRh8gykURkgybHKehCvhni",1184400,,;
1475331937,"648ca9b1e8c133e5d2b24f6f99fa96033a727a40da219a9bf4d3fd417696d854","46.227.66.138",554,"1BiWdDaHChaKTcNXWs3nxPRcxb6CHM5h2u",110000,"13nkEhmGnLwianGQGSQLNv5GXd8fGSicH8",20000,"16WzJpLnBEKpnxzDQVzyjg711oKudWMNCL",5229900;
1475331937,"c3359361442e9c024289fad39a48978892a4da5c229ef7c1ab6a882de743468d","31.170.106.203",225,"1KYXrw4Ftkmomfs4iyVXUSqQeRX75Unoi8",1686189215,"1Nyjt5yDCNZC9KPEjGfxCgkS4oddDkNsaU",499990000,"17BymcHaGRbXGnEzR2m9woUYNf9FBPPJ2P",1186179215;
1475331938,"03cc29e31d163ccff6040abd75e0635b66447ee54951c9cbcbb9a7f47ff6abca","127.0.0.1",226,"1PmBBv8FYPWwcVdiMHTSkVY1i5P2TbEpBq",26566390,"1BYWM9AfrLYPHU573mQKB4t3FF9aPmnzzs",16186900,"1MZFh2Lq4JLhqTJtEWjEu3h2qwdvH4unxW",10364800;
1475331938,"3975673fe2f4a03a8cdde953e853c7efb515e32d61f703b62f57b981e794b4db","148.251.191.101",1252,"3NvpsMVM8h6zG6eUrYCFzg7HByssJpck9H",261300,"1J4naKt8e4tSh1HFjp6UL2EeRpe2Ut2N6W",999950000,"3N93wfHgJhrNzmNFj22Uk9V6BWyA8gyLHy",310942517;
1475331939,"c7d1fe9d39d186891830b94b374a4e59d52012e243f8b3113b724a4defd83a59","84.19.184.96",226,"1KYXrw4Ftkmomfs4iyVXUSqQeRX75Unoi8",1693786619,"18p6TFSDmXWxj5owuDPSZ8HvoWsUiqibcv",20000000,"14wXrm49HxggbdQ6RGfWY8qghGEWhLA28K",1673766619;
1475331940,"84103c0ae75c9e5b9ae8f87cade0ac72dfdb7f195520db74bdd48ca994ef36ff","127.0.0.1",4923,"1KFD959asRyDQHFKFB6DBPidxUYh5kesYQ",1026301,"1KFD959asRyDQHFKFB6DBPidxUYh5kesYQ",2231,"33fwt54dALEqBFGonfSPMgwB4VT1FQxbdj",800000;
1475331940,"9477502f2963fa4bc07b8baa40415db0ff4d4f0085115516014568f5a9f73e2d","127.0.0.1",226,"1FLiiyCVCrKxar1FAvjZKuwQuWAxK6hhCH",245167436,"1J7myDzevZjCxhK4sqtMgPw9R5WvGDXtiz",113500000,"1FLiiyCVCrKxar1FAvjZKuwQuWAxK6hhCH",131655006;
1475331941,"40baa97045a38aa3db4f88ccd50b6ece286c6852058c1de87624537e5bcafdca","148.251.191.101",225,"1PwbUJ5zZ4PwpWqGrumZipXx4LfgryrJLi",52947564,"1JKJJosSrswGpFviaqhv7kzgzqKJLNkbxb",13700000,"14NDUy666NYqpKUdFotz3d4CEfyjV6pYSy",39227224;
1475331942,"14ab8c81547b3da552034193f506e38905caa405451a73666e6c57b96e2655b0","127.0.0.1",372,"1As2niGcRN48W3YHx2e9QMCkEcyEk9Vvho",278161,"1NzAXD3psigVbqVmSHPDUUMWHpak5XDpo9",172639,"1GTBwif5z7me77QSXWnSoVRdU4hrnDDeM4",400000;
1475331942,"2a9e471d92254460c43d45ff50dd68c0644d1e607e9a625970da5af5cda9c44f","185.56.80.153",519,"1NkK2e9eCnB61RYYXWdi2gwuVD6HUnX4mu",4052499,"3APvq1X7CTiTqXAhCprZMVL9u6MMrtJH24",8180390,"1PKhXC6BKcQJzS1qgaUfxbJku6PNgBvbdF",459327;
1475331942,"34f41036ef464fcf4c899a12bc3f0c1a281b98711c4d4bc63c7ef673ee063c42","134.213.133.206",336,"3Fprmbk3GhRyBrhbnmc7k6F2SBf7S12cso",47144023,"1AWdA5xL1nrt1XFqhmfMycpBVHqx3oUo6R",220000,"3Fprmbk3GhRyBrhbnmc7k6F2SBf7S12cso",46884023;
1475331943,"41bf0cb45af04e3d131e88a1261b33d633731943239f76b56b374283102098c1","148.251.67.22",225,"1E7Bda153LZAALnwTdAukrB1FfKD6wQ64d",49990000,"14axadiESjvdnv6qQzyC2CCeCwMQgWzb7L",16300000,"1AjHaa6EhSowXZ3B5EXRxh8KX1wdwNgGLQ",33676059;
1475331943,"76e6b725c0b9ea9fa5b57c2f58f92d23542302e005e322dae677d123cd73ebcd","127.0.0.1",225,"1N5hWmrc17nTmkYbeS6h5fYUosyo6XWw1w",1678100,"1JaQJZi31VSpBHLsdfapKbajM9nEFbBpCq",357246,"194q3hFYiCGjqMvuEjrN2pAeBozSifGRGL",1308424;
1475331943,"9433d3fc89fb29c0cad90be116f9bbd619f69f4a3594a281c3851d4cacef07c2","83.137.145.131",335,"3HZ2HCA2wPQtj5TYDekmfp3nRweP9YkJzS",13229716,"1DhBZrcJ7Ma64j6NL4xVkV8UYkdUrNZwNu",4671600,"3HZ2HCA2wPQtj5TYDekmfp3nRweP9YkJzS",8518116;
1475331943,"f16a3cfb9046b8aeacd57553a81e9a40e54e4c5f56749df68f5996b3f4fc0510","130.185.109.17",190,"1JFidR5BQWYUBK8Cy7kPVz76XJLzHmQ6fr",23311,"3CA13sjLnRxUvJ1qerVG6fP8MxXHiXdajP",10000,,;
1475331943,"fe96b8641f9270ff104daa0ae4e76c36451295efb3e8240a6ab4ff3961c5758b","185.14.232.34",226,"15UFXLkWubvpuBoc8dFUjQ4kwhEvDd4Wr9",300000000,"12icKumvQuDFZAQ8ti8jvJSYBmeNqeEcP1",15500000,"15vyeWKNvjYp34UFN8iiKKfNnM6WVbGuzt",284485828;
1475331944,"8630b97b5463180b89fc9226679f69f51d32aa4c3791807402a7aa5e323c4bcd","127.0.0.1",226,"13jEfSTy2p5abDVgEpNuotmQanEzvSrUZk",8227973,"1M3HhTd9Qr6aBQ84K23iSyxiCiE9iquqYB",1308336,"1HvrwnZB5M5uoMZ1BxEndc3EKRjkCMLP7",6907207;
1475331944,"aa3dd106a46543d63d375775b15a6ebfdb83e20642ce3779087c72de81da032b","221.199.215.231",226,"1NCi2i4d5tSqRmuwbqovmU7g8cBv3K5849",2929540000,"1BrkDJPfKnUnkx6nVNertPw8t3buAbKnaF",2896990000,"12xDHpY6Uj1T7MDDS6bw2X13pjK4WBDmDy",32500000;
1475331944,"d603f1163cf2f40d2e861cf1f34c4b05c290d485171c426bf99f040dea9e1575","216.86.154.215",333,"3PXswrSTz7tW73BKFcU8GENGFtoagKUJP3",60424573,"3Do6UHDtg7QSTfstZa5Xg8od1vq3qzUeZo",500000,"3PXswrSTz7tW73BKFcU8GENGFtoagKUJP3",59884573;
1475331945,"58be690d8c7e1dad9b194fac36fa4ea74f00a48eb020c137d777016f7fec555a","217.147.94.30",404,"3Eab4nDg6WJ5WR1uvWQirtMzWaA34RQk9s",56355379,"3PbacVZwS2L5i9C2Cmz9rPu8s4qjyYkufk",4725379,"3Q2wimJwjxjvz7DvVghVik6tj7WGE32oRH",590000;
1475331945,"e7a70c1be7677c1b3d6f377f40d0789f4eefd9465443b872a29651fd6eca6a80","51.255.230.17",226,"1HuGAKH2Q9dyt7uXSeqKTrY3taWJDMzZ45",886100,"12V98GMYyV5QYXZkLmhxK6LZG3cTaXn9LM",47751,"19kQHYcxHJPqT5SUX2rRku7JCxBH45oxsj",822529;
1475331946,"8936f1526caa4292d5522ecf8d4b9221d2185d4d339a4a2eb1b3c0c4cda3e2b3","50.177.152.179",1325,"14nseACQAzWaFtkdC6GChUqC3Asa5QwB78",972779,"1HP5rsfxcr3HwGwfjWYZYwPsSbQRocWihe",5506494,"1KNLnNd79f6YQwsdrVT6aFWCFMF9ve2yJs",990000;
1475331948,"2fc03605cfc99ccf48918eb98c6793cf2611535dba703816f2ea239b2ffc9271","188.122.92.132",225,"1KefGxMktYUjjfWkJPXS1UGnLGdmdc86fF",62429558,"14wJbrQdGEN2dQQLutVdbBtctJX8dimQEp",57509149,"1Kz6y4Y323Tbb1ySThhX22cKsNXAdyPL1U",4906300;
1475331948,"e8aa59f7b0a470e94747175d67c0e6f702ff2629bd30bfc9cd7b5d7ef8cdbe94","178.254.35.104",223,"18G9snAfYDSdTKtrGiB5Y68zdY2UBPDgGj",25693711,"1HWPwo9ztZh7swY2m6kDzg4PBqLXitPT6f",25654478,,;
1475331948,"f8617fb612c457ec993182f36d1bc9bd55d1c9fef220be381d0a9818cd67a129","185.145.128.99",226,"1KH98rWXZjDsW98MyVzzogbCcrUWZN9C4b",1464828,"1NqSn6eWJZa24sYXSfPHRcpkPuW9Po9Psi",1442689,"1KH98rWXZjDsW98MyVzzogbCcrUWZN9C4b",17630;
1475331949,"10fb1a9c9ade1e497bb4a0bd9a68c03814ab300711c29f249cb55c3257e941b8","217.123.192.24",189,"1M3HhTd9Qr6aBQ84K23iSyxiCiE9iquqYB",1308336,"3FAyJdho46dUKztexBVrbwWP9fv74vJ9i2",1288336,,;
1475331949,"7f9f5e906b41c2b9e33c747bd73f698647c26cdcdc1c03219812bf42726a1489","217.147.94.30",373,"14C88SJY97hPdurhdD7BNNPX88JrmYAioe",2884616,"1JdRgTE9t2tuEyrbTTHope8NgqU4Evm6tj",3020829,"171ckMUGhjSt7uet2wXxyNnYnWqPWBLiMQ",1115022;
1475331950,"120e3155912f13487c5557505557856a2cd72aded7779ca7c246b8dfc68554c8","163.172.220.37",224,"16QS3gkixkdZgZn6VbnzC44YX5jGXsLBC5",2453747,"351b5ZUuc3sPqNv3sdwzReXFguyQQjZKZC",280000,"1HBZKqVgQvahkv5LXSgWifwPXb6Lhc2enW",2155827;
1475331950,"e4fd5361ff4ebe4ddf241dd1177a30bac5b9955751684bef649f7df8b1797681","46.51.193.129",333,"3PXswrSTz7tW73BKFcU8GENGFtoagKUJP3",151477434,"3E9W4MJ7VukA8KEMYt1bRnaXUsGVa2fpe4",100000,"3PXswrSTz7tW73BKFcU8GENGFtoagKUJP3",151337434;
1475331951,"702aac8961ee1b3b6c5eb5bb664586743d08087ad130c42fd0e2cec0f5d1734a","127.0.0.1",963,"19MYwK2HPKWmZoWFWuZCpBQ7CTfP9Baw1s",8267910,"1Lzgg7gqE64jcxQjX11gtfK69DzXoBjaMX",6125649,"166XfndN61DNHVfjKRjLnwPxEJR2HU2EiE",43770028;
1475331951,"81a834c6753d6a2b31727caea6c40adcf109264a23ecf8f9b166555a4a17b4ce","37.228.204.144",372,"17U7CcACofwadH4aG3pfpfyhX1br6Fs7qj",1034011,"12k7kXAo7JjcHTnoPxpYsYQRVDAZaM4Jfq",4030648,"1KDuZvG83mNzhmCfNR6njQyoDyKCfQAS3k",1124910;
1475331951,"ddcaff60e8c3384b25ecd1dd173ef8c7961684ae8c3d237f7d2b061a92798f74","134.213.133.206",226,"1C3qwrU5gEYJA5DRGo4MfkydqgYVV5Sw1v",1253079,"1JoSoie8EB4wZ5oX8zYokHAoQhfEXhAnzc",427899,"1ERyWPWjyB9DpXhCFTNEyUioyyhYW6YQmG",820000;
1475331952,"3e465cac8fd18fc60fc4ffa89af46ad901daaa74a4d7fa4fd5b4ba73704a7e8e","67.244.81.6",192,"1DHVJ3Wq4dgvkwfj8T7bFuFxTpendXZm3U",177678,"1M1mhxNZWe886PZe2f1AVSdv9LwizS6bgv",162900,,;
1475331952,"4e1016848b2e219fc2ac48917dce56a93117840820104d0710c8e8cdfd2e6027","107.191.103.244",191,"15gaH5e7w5t7mdVdP9YGBod6RCm72UTH76",109555866,"1FL7QRduTYjguEJr8Te46tsw9PqgrV1j5D",109547183,,;
1475331952,"5031e3f72035facbf3016d8ad9daad2a1af51b69016e85fda8514425cfa16721","127.0.0.1",226,"1H2VbBwgoUKBTU5sF41ozUnJGm8GESotVg",7252518,"1RskPnHBcY4h52tPKrTquC5XLLmGwTuzA",43756,"1Q7AV9adHzoLhvcR5LRp1R7Le7781iMsXw",7196332;
1475331952,"a9f53c189feb73275cc316f6f84a2c068d49310bf32204930bf14e68357ccb66","46.32.48.204",595,"3G7Kud9uUuE32bHm51DSN2NZTCksdea9ii",6132356,"17bnMJNtjYp6VTSrnCnvhEzSYVmCS4v5hF",6390332,"3E2p4Yhn1m9v9bbKjmSgcUFMqvcw3CKn7M",11014785;
1475331953,"70c520c90e1aceb1ef260f0f62cd2353494c19cf489e20759c4870cef89b24c0","95.183.48.62",225,"1C5PWiECfFdLJNxrBufxzdcNowjR5W4enN",6934320,"1G2xLtfs12mhngBtG5SQq1CP98L57vSdHc",6515189,"1BCwdnUS7hMmoDx8Q7dHBZEK7MjwErfKjo",403311;
1475331953,"c559416a4fcc7c0f93a7be088698162755c016bc27afc49afed4dddb9f20954f","148.251.67.22",225,"1AG9E7UvqZivcVeCJfX3AU4Rv7JNarWPuq",4946444556,"13hLfNTXQrkfnTHtPkp6gqWLBY925gxEvM",72895713,"1KL2Fc9kKvo1NUTR4Mfw9FMXBdZ9uWe2yh",4873530763;
1475331954,"43e62c76b0a58077d9df09aabde9679e06cfe9d3749bf7a0bb681092b46ce3bc","127.0.0.1",258,"1JY9Vm9X9prJyBNzAcuJFLpDZ56EFN8QQz",1485585,"1JY9Vm9X9prJyBNzAcuJFLpDZ56EFN8QQz",655445,"16tJiZa5ya8mQbtWXzus9oXwQHxoCig5Nu",817710;
1475331954,"6a03df2b33c25818425b9d1ef4d57b0d7ae584fb6f3d6335b6b1520b0faa1d0a","178.162.215.231",405,"16qCPeR7GCXntamDPap76vjhMNm8rjBFB8",151200,"14HBcniFsBZwpm2sAcrsnUYdrV4TajGHR4",100000,"1MDWtNwB9nuhauhqK9iLgX4DysXshUNyD6",153387;
1475331954,"dc1ff19f82814b85537034a20fe1dea68980919f138b90029b5ca635d7a21d4a","188.122.91.11",192,"17UW7gqioFXq9Tcnu9BmCWmQdTt2aUHn9T",14702440,"13aqsQ7EqCCuRNS9o3bzrw8naMq9WqHCst",14692840,,;
1475331954,"ed83339399c37de5d66e6cfe921c3638ffdc784450e89579b44ca7a11a20553a","94.237.26.173",225,"18NbmebttJ1ftq9zZhNavQ4QkSRcnG2VDZ",33521572,"1F3YAx4CZGkgAsrLxDKf7eRFHoKADkWTaY",27007800,"1NdEnFa35zXfNwU8coqySup3Kei2URzpQV",6499600;
1475331955,"2af27c34d03a24ead7e1d5fba3d5be33b670adc07502a1bee2a4386782258e47","127.0.0.1",226,"1EXiHrTj2dmGjttnuQM2rZPfS62wpeh3L3",48282000,"15KDALzYoAeBxUfgGgXCLDzFNenyL4UpAe",10000000,"12joCFf3bKPnYrzbkkLzE1bFdgZALDJPWs",38269570;
1475331955,"e8f9e86f0b01f38185008654dd513de9ebd2506c5bd7dba5d3bb00e5b0ff9b3a","127.0.0.1",226,"1A26RB4rRzRCaMCzZ75ftiGTCW3e78b9GA",1599000000,"14awnwTTayaszMLqf2UiFg9L8eCi1QyhuG",100000000,"122mKP9oXGc3rUnZpfVUnT9heV6XcPG8iE",1498987570;
1475331956,"364e2fe141d13b0871cb3ffc089a8e31b0afdd55f18e23f7288e110524cfe6ef","127.0.0.1",225,"18psZMgQ1c6ziaymzgaryTeM5oYDwdUkF7",40000000,"1Prbe8sqRKv4d72NzFaX8UsCeWs6x1bUae",16355300,"18psZMgQ1c6ziaymzgaryTeM5oYDwdUkF7",23632270;
1475331956,"c3c0e8ad1eb4fc90cc383edc6b8429e082a4fdf070d1742ad2465439be747a15","127.0.0.1",964,"1LZVgqfbGSuVQoJ4gs2sMfZXC2GFqXdn6m",1896072,"1LZVgqfbGSuVQoJ4gs2sMfZXC2GFqXdn6m",209729,"1NVAJ99HDG7WZ6pH2Mj4MVL5ovsYTpkXFC",1633213;
1475331957,"704bedceb5c702f03818f346e7bcd0794e2090ecc029931c176463c171b84b4e","127.0.0.1",225,"18B77PbxidDZ81brpXyMuz1LoNmGYdt2WU",7950799,"1pzuV6kobnyoMWKAkMdF46x5zzgmJWC6U",163543,"18B77PbxidDZ81brpXyMuz1LoNmGYdt2WU",7777256;
1475331957,"96019a1f7d92d99b2e4dab608821c9affaa040c8e95c060691821f1672661cf0","93.113.36.172",805,"32MKGhKdTqEQZrrtd7iemEETz8bn7CJEaW",60387219568,"19iVyH1qUxgywY8LJSbpV4VavjZmyuEyxV",50000000000,"32MKGhKdTqEQZrrtd7iemEETz8bn7CJEaW",10387199568;
1475331958,"354e27b6172a4db5a3b430a21021816f70f0cd724db71a7b952fd0a5911b8923","130.185.109.17",225,"1PCt1vjb4cXPC1W4kuHp8HKgP32zoUgYbe",2778621064,"12V594gnc319Z5roTWcedDWqpZFC8d7kVo",1412000,"1Hf7ohB86DQFFj45K3pTcJiPkBuvA8ea6J",2777197814;
1475331958,"49c6a078bf245bb4a83313a2390bd315c1499ab6fe2befea298c1e9fdcff30b8","127.0.0.1",373,"1P3CYCobX1X9SwnXGw4PhdtPq6dww6CW4u",902810000,"12u8p5QTpMF9K5esUp5bpk3E5qnDGS5VAK",189706610,"16oNg9emXYaBv7wWBWASh2mdrjcTqML6Ja",713082820;
1475331958,"5c979af3e3676136be2553ef74c47715efc196964ccbf9f2550830d022a12c70","185.145.128.99",1519,"1Q36xD4fouHKGUnxFKuUXAPWB1bugD2NmL",819827,"1GJFjGaJVg84fztX3k56aNHzaTv1pQyX2c",802900,,;
1475331958,"62b9658850e3ba80e33704d30ebf7234a277c04e67a91ff3d89d6c6ec76e785e","127.0.0.1",3762,"1HFn6nGoNdsHTZonAFE5Dsj3tvZBFYXjtJ",2643379,"13BL46WbUsoBUFr642B27QZosXuhjmYJzB",16632,"19xJS3LvEPr2MY69kzCsCcV1g8F6JA6bAy",41703210;
1475331958,"faefb5000748836e929eacb2897829e394f081f39210b62866ffed61fd0fae75","127.0.0.1",484,"1bMa4aLsMP5UgrmM4fgq3XKEKDojWX6qc",1535321,"3LojHvAtWTestT8UjoSK6D62J7YHEaMJKS",13690000,,;
1475331959,"3961e89142d7f2699f061d65134690c49ee69969aa38abde8d41890b8f7d8555","138.201.91.29",226,"1HD4X15H5Ecyxd74V6tt4vCNrTT5PeVcDM",5302175,"1Er9xHecQnU4kYV5ns8TuceqGQNx8q8ohv",379355,"1MtRRrD5RwYsmJqLEnTxJ7VU4PNrqxsmSs",4907000;
1475331959,"4b8bbf1adebcc57bc2fdc8dae3a6bdf16018c24bc5095243e334633d241b8e9d","127.0.0.1",225,"12YXzjKmYC7FLyDxP4Kt9JgfxJWHddQs39",8182633,"1L6vTqg2f5acnpKxWo8DEvrD4JtifksS4J",1635530,"1MPfu2HVZw4fLAn5CQHfmCakwXu94LYBh5",6534673;
